user_id,signup_date,signup_timestamp,channel,device_os,app_version,ab_test_group,country
usr_006040,2026-06-04,2026-06-04 21:06:34,Paid Search (Google),iOS,v2.5.1,Control_A,United States
usr_006041,2026-06-25,2026-06-25 05:38:12,Organic Search,Android,v2.5.2,Variant_B,Canada
usr_006042,2026-06-01,2026-06-01 07:10:25,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United Kingdom
usr_006043,2026-08-10,2026-08-10 17:46:36,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_006044,2026-06-28,2026-06-28 15:47:47,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_006045,2026-07-23,2026-07-23 00:12:26,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_006046,2026-07-18,2026-07-18 14:39:14,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_006047,2026-07-22,2026-07-22 06:39:06,Paid Search (Google),iOS,v2.5.3,Control_A,India
usr_006048,2026-07-01,2026-07-01 21:12:58,Influencer Campaign,iOS,v2.5.1,Variant_B,Canada
usr_006049,2026-07-08,2026-07-08 05:20:37,Paid Search (Google),Android,v2.5.1,Variant_B,United States
usr_006050,2026-07-04,2026-07-04 10:03:24,Referral,Android,v2.5.3,Variant_B,United Kingdom
usr_006051,2026-07-19,2026-07-19 03:08:25,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_006052,2026-07-27,2026-07-27 16:31:59,Organic Search,iOS,v2.5.2,Variant_B,United States
usr_006053,2026-06-16,2026-06-16 22:42:29,Referral,Web,v3.1.0-web,Control_A,United Kingdom
usr_006054,2026-07-29,2026-07-29 06:55:05,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_006055,2026-07-10,2026-07-10 14:00:49,Influencer Campaign,iOS,v2.5.3,Variant_B,Canada
usr_006056,2026-08-12,2026-08-12 13:22:49,Paid Search (Google),Web,v3.1.0-web,Control_A,United States
usr_006057,2026-07-29,2026-07-29 15:49:03,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_006058,2026-07-16,2026-07-16 22:26:47,Paid Search (Google),Android,v2.5.3,Control_A,India
usr_006059,2026-08-20,2026-08-20 13:21:11,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,United States
usr_006060,2026-06-13,2026-06-13 22:03:49,Referral,Android,v2.5.3,Variant_B,United Kingdom
usr_006061,2026-08-07,2026-08-07 06:26:07,Paid Search (Google),Android,v2.5.3,Control_A,India
usr_006062,2026-08-11,2026-08-11 04:51:15,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_006063,2026-08-04,2026-08-04 19:27:33,Referral,Android,v2.5.1,Control_A,United States
usr_006064,2026-08-20,2026-08-20 21:38:54,Organic Search,Android,v2.5.1,Control_A,Canada
usr_006065,2026-07-31,2026-07-31 02:28:28,Paid Search (Google),Web,v3.1.0-web,Variant_B,United States
usr_006066,2026-07-29,2026-07-29 07:52:28,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_006067,2026-08-16,2026-08-16 01:11:26,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United States
usr_006068,2026-08-27,2026-08-27 09:41:53,Paid Search (Google),iOS,v2.5.1,Control_A,Germany
usr_006069,2026-06-04,2026-06-04 02:32:14,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_006070,2026-08-12,2026-08-12 04:31:18,Organic Search,Web,v3.1.0-web,Variant_B,United Kingdom
usr_006071,2026-06-24,2026-06-24 23:10:13,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_006072,2026-07-18,2026-07-18 01:18:04,Paid Search (Google),iOS,v2.5.2,Variant_B,United States
usr_006073,2026-07-22,2026-07-22 11:51:31,Paid Search (Google),Android,v2.5.3,Variant_B,United States
usr_006074,2026-06-18,2026-06-18 13:40:36,Organic Search,Android,v2.5.1,Control_A,India
usr_006075,2026-08-19,2026-08-19 13:36:59,Paid Search (Google),iOS,v2.5.3,Control_A,Canada
usr_006076,2026-06-30,2026-06-30 11:12:30,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_006077,2026-07-31,2026-07-31 17:29:47,Paid Search (Google),iOS,v2.5.3,Variant_B,Germany
usr_006078,2026-08-15,2026-08-15 21:19:18,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_006079,2026-07-12,2026-07-12 13:03:00,Organic Search,Android,v2.5.2,Control_A,India
usr_006080,2026-08-28,2026-08-28 16:25:10,Referral,Android,v2.5.2,Control_A,Canada
usr_006081,2026-08-06,2026-08-06 02:09:53,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_006082,2026-07-07,2026-07-07 00:27:04,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Germany
usr_006083,2026-07-02,2026-07-02 16:00:01,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,Germany
usr_006084,2026-06-22,2026-06-22 10:40:00,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_006085,2026-07-08,2026-07-08 01:34:29,Paid Search (Google),Android,v2.5.3,Control_A,India
usr_006086,2026-07-12,2026-07-12 18:54:36,Referral,iOS,v2.5.2,Variant_B,India
usr_006087,2026-08-04,2026-08-04 17:43:57,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_006088,2026-06-27,2026-06-27 02:24:18,Referral,iOS,v2.5.2,Control_A,India
usr_006089,2026-08-01,2026-08-01 08:47:39,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Canada
usr_006090,2026-06-03,2026-06-03 15:35:47,Paid Search (Google),iOS,v2.5.2,Variant_B,Canada
usr_006091,2026-08-26,2026-08-26 11:50:10,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_006092,2026-08-15,2026-08-15 03:57:12,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_006093,2026-07-11,2026-07-11 01:28:04,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_006094,2026-08-28,2026-08-28 11:43:54,Referral,iOS,v2.5.1,Control_A,Canada
usr_006095,2026-07-06,2026-07-06 12:00:28,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_006096,2026-08-08,2026-08-08 19:24:57,Meta Ads (Instagram),Android,v2.5.1,Control_A,Germany
usr_006097,2026-06-18,2026-06-18 21:24:05,Paid Search (Google),Android,v2.5.3,Control_A,Germany
usr_006098,2026-07-19,2026-07-19 22:18:04,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_006099,2026-06-16,2026-06-16 23:48:40,Organic Search,Web,v3.1.0-web,Control_A,Germany
usr_006100,2026-06-29,2026-06-29 05:01:20,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_006101,2026-07-18,2026-07-18 07:17:59,Referral,iOS,v2.5.3,Variant_B,Germany
usr_006102,2026-06-13,2026-06-13 00:40:38,Organic Search,Android,v2.5.3,Variant_B,United States
usr_006103,2026-06-06,2026-06-06 01:31:12,Paid Search (Google),iOS,v2.5.2,Variant_B,United Kingdom
usr_006104,2026-07-08,2026-07-08 14:12:20,Paid Search (Google),Android,v2.5.2,Control_A,Canada
usr_006105,2026-08-25,2026-08-25 11:21:11,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_006106,2026-06-20,2026-06-20 16:36:00,Paid Search (Google),Android,v2.5.2,Variant_B,Germany
usr_006107,2026-06-28,2026-06-28 07:52:36,Paid Search (Google),Web,v3.1.0-web,Control_A,India
usr_006108,2026-06-20,2026-06-20 15:47:30,Organic Search,Android,v2.5.2,Control_A,Germany
usr_006109,2026-07-12,2026-07-12 19:52:03,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_006110,2026-06-19,2026-06-19 20:24:09,Referral,Web,v3.1.0-web,Variant_B,United States
usr_006111,2026-06-05,2026-06-05 22:45:20,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_006112,2026-06-20,2026-06-20 01:52:36,Paid Search (Google),Android,v2.5.2,Variant_B,Germany
usr_006113,2026-07-26,2026-07-26 20:53:37,Influencer Campaign,Android,v2.5.1,Variant_B,Canada
usr_006114,2026-07-10,2026-07-10 23:03:49,Referral,iOS,v2.5.2,Control_A,India
usr_006115,2026-07-29,2026-07-29 14:20:21,Influencer Campaign,Android,v2.5.1,Control_A,United Kingdom
usr_006116,2026-07-08,2026-07-08 19:49:36,Referral,iOS,v2.5.3,Control_A,Germany
usr_006117,2026-06-23,2026-06-23 10:59:28,Meta Ads (Instagram),Android,v2.5.3,Control_A,Canada
usr_006118,2026-07-21,2026-07-21 09:11:07,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Germany
usr_006119,2026-07-23,2026-07-23 06:52:27,Paid Search (Google),iOS,v2.5.3,Variant_B,United States
usr_006120,2026-08-20,2026-08-20 19:09:24,Influencer Campaign,iOS,v2.5.3,Control_A,Germany
usr_006121,2026-07-06,2026-07-06 04:34:10,Organic Search,iOS,v2.5.3,Variant_B,Canada
usr_006122,2026-07-02,2026-07-02 06:39:40,Organic Search,iOS,v2.5.3,Control_A,United States
usr_006123,2026-06-02,2026-06-02 19:52:10,Organic Search,Android,v2.5.1,Variant_B,Canada
usr_006124,2026-07-15,2026-07-15 03:26:37,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_006125,2026-08-07,2026-08-07 08:24:37,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United Kingdom
usr_006126,2026-07-25,2026-07-25 11:13:05,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_006127,2026-07-08,2026-07-08 22:12:28,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_006128,2026-07-01,2026-07-01 07:43:00,Organic Search,Android,v2.5.1,Control_A,India
usr_006129,2026-08-19,2026-08-19 10:42:06,Referral,Android,v2.5.1,Variant_B,United Kingdom
usr_006130,2026-07-24,2026-07-24 12:12:29,Organic Search,Android,v2.5.2,Variant_B,India
usr_006131,2026-06-24,2026-06-24 06:53:14,Referral,Android,v2.5.2,Variant_B,Canada
usr_006132,2026-07-31,2026-07-31 14:46:53,Referral,Android,v2.5.1,Variant_B,United States
usr_006133,2026-06-13,2026-06-13 07:06:05,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,India
usr_006134,2026-07-10,2026-07-10 01:51:30,Organic Search,iOS,v2.5.1,Variant_B,Germany
usr_006135,2026-08-15,2026-08-15 12:37:37,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_006136,2026-08-23,2026-08-23 17:41:40,Meta Ads (Instagram),Android,v2.5.1,Control_A,India
usr_006137,2026-06-20,2026-06-20 06:10:08,Influencer Campaign,iOS,v2.5.2,Variant_B,India
usr_006138,2026-08-16,2026-08-16 05:03:00,Paid Search (Google),Web,v3.1.0-web,Variant_B,India
usr_006139,2026-08-08,2026-08-08 03:28:47,Paid Search (Google),Web,v3.1.0-web,Variant_B,United Kingdom
usr_006140,2026-06-01,2026-06-01 21:31:45,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,India
usr_006141,2026-08-29,2026-08-29 15:49:42,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_006142,2026-06-24,2026-06-24 03:34:54,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_006143,2026-08-19,2026-08-19 13:30:37,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_006144,2026-06-05,2026-06-05 03:18:12,Organic Search,Android,v2.5.3,Variant_B,India
usr_006145,2026-06-02,2026-06-02 14:13:06,Paid Search (Google),Android,v2.5.1,Variant_B,United Kingdom
usr_006146,2026-08-23,2026-08-23 02:43:46,Referral,Android,v2.5.1,Variant_B,United States
usr_006147,2026-08-10,2026-08-10 08:22:21,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_006148,2026-06-06,2026-06-06 01:24:07,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_006149,2026-06-21,2026-06-21 18:07:10,Paid Search (Google),iOS,v2.5.3,Variant_B,Germany
usr_006150,2026-08-27,2026-08-27 06:13:01,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_006151,2026-08-21,2026-08-21 15:32:39,Organic Search,Android,v2.5.1,Control_A,Canada
usr_006152,2026-06-15,2026-06-15 19:52:07,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_006153,2026-08-24,2026-08-24 14:57:50,Paid Search (Google),Android,v2.5.3,Control_A,Canada
usr_006154,2026-06-06,2026-06-06 00:00:16,Organic Search,Android,v2.5.2,Variant_B,United States
usr_006155,2026-07-22,2026-07-22 13:59:41,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Germany
usr_006156,2026-08-29,2026-08-29 20:56:07,Referral,Android,v2.5.1,Control_A,India
usr_006157,2026-06-23,2026-06-23 01:11:09,Influencer Campaign,Android,v2.5.3,Variant_B,United States
usr_006158,2026-07-31,2026-07-31 21:03:35,Organic Search,iOS,v2.5.3,Variant_B,India
usr_006159,2026-08-14,2026-08-14 05:30:41,Influencer Campaign,iOS,v2.5.2,Variant_B,United Kingdom
usr_006160,2026-08-10,2026-08-10 22:11:55,Influencer Campaign,Android,v2.5.3,Control_A,United Kingdom
usr_006161,2026-08-27,2026-08-27 10:36:33,Meta Ads (Instagram),Android,v2.5.1,Control_A,Germany
usr_006162,2026-08-16,2026-08-16 09:08:09,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_006163,2026-08-11,2026-08-11 13:05:27,Organic Search,Android,v2.5.3,Variant_B,United States
usr_006164,2026-08-21,2026-08-21 17:54:46,Organic Search,iOS,v2.5.1,Variant_B,United States
usr_006165,2026-08-10,2026-08-10 06:14:21,Paid Search (Google),iOS,v2.5.3,Variant_B,India
usr_006166,2026-07-03,2026-07-03 14:44:57,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United Kingdom
usr_006167,2026-07-05,2026-07-05 12:44:20,Organic Search,Android,v2.5.1,Control_A,United Kingdom
usr_006168,2026-08-24,2026-08-24 01:46:33,Referral,Android,v2.5.1,Variant_B,India
usr_006169,2026-08-27,2026-08-27 10:02:17,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_006170,2026-06-29,2026-06-29 22:30:24,Organic Search,Android,v2.5.3,Variant_B,United Kingdom
usr_006171,2026-07-11,2026-07-11 10:37:08,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_006172,2026-07-18,2026-07-18 19:45:30,Referral,Android,v2.5.1,Control_A,Canada
usr_006173,2026-07-19,2026-07-19 02:56:41,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_006174,2026-08-23,2026-08-23 12:23:20,Paid Search (Google),Web,v3.1.0-web,Variant_B,Canada
usr_006175,2026-07-14,2026-07-14 13:49:09,Organic Search,Web,v3.1.0-web,Variant_B,United Kingdom
usr_006176,2026-07-09,2026-07-09 18:32:48,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_006177,2026-07-12,2026-07-12 20:30:45,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_006178,2026-07-10,2026-07-10 09:09:11,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_006179,2026-08-04,2026-08-04 06:35:46,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_006180,2026-06-24,2026-06-24 23:14:43,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_006181,2026-06-26,2026-06-26 20:26:00,Paid Search (Google),iOS,v2.5.3,Control_A,India
usr_006182,2026-06-30,2026-06-30 05:31:42,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_006183,2026-06-10,2026-06-10 16:41:13,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_006184,2026-08-06,2026-08-06 17:59:21,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_006185,2026-07-05,2026-07-05 17:47:55,Influencer Campaign,iOS,v2.5.1,Variant_B,Canada
usr_006186,2026-08-09,2026-08-09 13:51:29,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_006187,2026-07-09,2026-07-09 09:02:17,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_006188,2026-08-10,2026-08-10 06:58:42,Paid Search (Google),Web,v3.1.0-web,Variant_B,India
usr_006189,2026-08-29,2026-08-29 16:31:10,Organic Search,Android,v2.5.1,Variant_B,India
usr_006190,2026-07-16,2026-07-16 12:40:14,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_006191,2026-06-29,2026-06-29 09:08:00,Influencer Campaign,Android,v2.5.3,Variant_B,Germany
usr_006192,2026-08-10,2026-08-10 21:00:23,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_006193,2026-08-26,2026-08-26 09:45:22,Referral,iOS,v2.5.1,Control_A,Germany
usr_006194,2026-07-11,2026-07-11 19:24:14,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_006195,2026-06-16,2026-06-16 23:41:08,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_006196,2026-07-02,2026-07-02 03:58:28,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_006197,2026-08-26,2026-08-26 22:31:31,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_006198,2026-07-12,2026-07-12 12:47:15,Organic Search,iOS,v2.5.3,Control_A,India
usr_006199,2026-07-25,2026-07-25 19:01:01,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United States
usr_006200,2026-08-20,2026-08-20 23:44:23,Paid Search (Google),Android,v2.5.1,Variant_B,Canada
usr_006201,2026-08-07,2026-08-07 15:58:54,Organic Search,Web,v3.1.0-web,Variant_B,Canada
usr_006202,2026-08-19,2026-08-19 00:05:24,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United States
usr_006203,2026-06-07,2026-06-07 13:55:44,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_006204,2026-07-06,2026-07-06 09:04:59,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_006205,2026-07-04,2026-07-04 09:41:11,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Germany
usr_006206,2026-07-22,2026-07-22 16:47:25,Organic Search,iOS,v2.5.2,Control_A,United Kingdom
usr_006207,2026-08-10,2026-08-10 23:39:55,Organic Search,Android,v2.5.1,Variant_B,United States
usr_006208,2026-07-28,2026-07-28 21:25:58,Paid Search (Google),Web,v3.1.0-web,Control_A,Canada
usr_006209,2026-06-26,2026-06-26 09:52:32,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_006210,2026-06-03,2026-06-03 19:57:42,Paid Search (Google),iOS,v2.5.2,Variant_B,India
usr_006211,2026-06-16,2026-06-16 12:27:45,Paid Search (Google),Android,v2.5.2,Control_A,Germany
usr_006212,2026-07-30,2026-07-30 09:35:15,Referral,Android,v2.5.1,Control_A,United States
usr_006213,2026-06-23,2026-06-23 00:18:43,Meta Ads (Instagram),Android,v2.5.3,Control_A,United States
usr_006214,2026-07-28,2026-07-28 11:17:21,Influencer Campaign,Android,v2.5.1,Variant_B,Germany
usr_006215,2026-06-21,2026-06-21 12:56:40,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_006216,2026-06-17,2026-06-17 18:57:54,Organic Search,Web,v3.1.0-web,Control_A,India
usr_006217,2026-07-16,2026-07-16 21:26:24,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_006218,2026-08-11,2026-08-11 13:17:25,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_006219,2026-08-22,2026-08-22 02:34:53,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_006220,2026-07-08,2026-07-08 05:43:46,Paid Search (Google),iOS,v2.5.3,Variant_B,India
usr_006221,2026-06-30,2026-06-30 10:47:37,Organic Search,iOS,v2.5.2,Control_A,Germany
usr_006222,2026-07-23,2026-07-23 02:01:43,Referral,iOS,v2.5.3,Variant_B,India
usr_006223,2026-07-28,2026-07-28 14:49:07,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Germany
usr_006224,2026-08-12,2026-08-12 01:01:09,Paid Search (Google),iOS,v2.5.1,Variant_B,Canada
usr_006225,2026-08-07,2026-08-07 23:17:26,Referral,iOS,v2.5.3,Control_A,Canada
usr_006226,2026-07-08,2026-07-08 15:41:20,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_006227,2026-06-29,2026-06-29 11:12:16,Referral,Android,v2.5.3,Variant_B,India
usr_006228,2026-07-07,2026-07-07 16:09:25,Referral,Web,v3.1.0-web,Control_A,Germany
usr_006229,2026-08-23,2026-08-23 16:56:43,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_006230,2026-07-24,2026-07-24 04:28:01,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Germany
usr_006231,2026-06-24,2026-06-24 13:28:06,Referral,iOS,v2.5.1,Control_A,India
usr_006232,2026-08-08,2026-08-08 11:59:49,Organic Search,Android,v2.5.1,Variant_B,Canada
usr_006233,2026-07-20,2026-07-20 09:14:19,Paid Search (Google),iOS,v2.5.2,Variant_B,Canada
usr_006234,2026-07-05,2026-07-05 06:15:55,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,Canada
usr_006235,2026-07-20,2026-07-20 11:49:48,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Germany
usr_006236,2026-06-04,2026-06-04 12:45:28,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United States
usr_006237,2026-07-06,2026-07-06 02:40:55,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United States
usr_006238,2026-07-30,2026-07-30 23:01:49,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_006239,2026-07-21,2026-07-21 02:53:15,Organic Search,Android,v2.5.2,Variant_B,Canada
usr_006240,2026-08-18,2026-08-18 00:09:09,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_006241,2026-06-21,2026-06-21 18:31:47,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Germany
usr_006242,2026-08-17,2026-08-17 01:46:25,Referral,Android,v2.5.2,Control_A,United States
usr_006243,2026-06-16,2026-06-16 03:24:15,Paid Search (Google),Android,v2.5.3,Variant_B,United States
usr_006244,2026-08-19,2026-08-19 12:40:58,Influencer Campaign,Android,v2.5.1,Variant_B,India
usr_006245,2026-06-14,2026-06-14 18:00:10,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United Kingdom
usr_006246,2026-08-26,2026-08-26 10:12:40,Paid Search (Google),iOS,v2.5.3,Variant_B,Canada
usr_006247,2026-07-04,2026-07-04 23:18:08,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_006248,2026-06-19,2026-06-19 21:06:19,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_006249,2026-06-08,2026-06-08 23:06:41,Organic Search,iOS,v2.5.3,Control_A,India
usr_006250,2026-08-16,2026-08-16 05:54:47,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Canada
usr_006251,2026-08-20,2026-08-20 00:58:45,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_006252,2026-07-11,2026-07-11 14:20:04,Paid Search (Google),Android,v2.5.1,Variant_B,Canada
usr_006253,2026-07-24,2026-07-24 16:13:24,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_006254,2026-07-24,2026-07-24 09:50:48,Paid Search (Google),Android,v2.5.2,Control_A,India
usr_006255,2026-07-30,2026-07-30 07:28:26,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_006256,2026-06-05,2026-06-05 18:48:42,Paid Search (Google),Android,v2.5.2,Control_A,India
usr_006257,2026-07-18,2026-07-18 11:42:12,Referral,iOS,v2.5.2,Variant_B,Germany
usr_006258,2026-08-17,2026-08-17 15:01:10,Organic Search,Android,v2.5.3,Variant_B,United Kingdom
usr_006259,2026-06-20,2026-06-20 03:10:47,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_006260,2026-07-01,2026-07-01 21:51:38,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Germany
usr_006261,2026-08-01,2026-08-01 11:24:44,Influencer Campaign,iOS,v2.5.2,Control_A,Canada
usr_006262,2026-07-04,2026-07-04 21:05:48,Referral,Web,v3.1.0-web,Variant_B,India
usr_006263,2026-08-29,2026-08-29 01:43:15,Referral,iOS,v2.5.1,Variant_B,United States
usr_006264,2026-08-05,2026-08-05 01:13:26,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_006265,2026-06-10,2026-06-10 03:28:12,Meta Ads (Instagram),Android,v2.5.3,Control_A,Germany
usr_006266,2026-08-21,2026-08-21 22:31:57,Referral,Web,v3.1.0-web,Variant_B,United Kingdom
usr_006267,2026-08-16,2026-08-16 03:38:51,Organic Search,Android,v2.5.1,Variant_B,United States
usr_006268,2026-07-13,2026-07-13 02:19:48,Organic Search,Android,v2.5.3,Variant_B,Germany
usr_006269,2026-07-18,2026-07-18 22:47:47,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_006270,2026-08-09,2026-08-09 15:45:11,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Canada
usr_006271,2026-07-12,2026-07-12 06:28:51,Paid Search (Google),Android,v2.5.1,Variant_B,Germany
usr_006272,2026-08-12,2026-08-12 04:15:40,Referral,Android,v2.5.3,Control_A,Germany
usr_006273,2026-07-31,2026-07-31 01:39:17,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United States
usr_006274,2026-07-07,2026-07-07 06:51:41,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_006275,2026-07-08,2026-07-08 16:30:20,Organic Search,iOS,v2.5.2,Variant_B,Canada
usr_006276,2026-08-25,2026-08-25 02:48:36,Meta Ads (Instagram),iOS,v2.5.3,Control_A,India
usr_006277,2026-06-04,2026-06-04 03:04:41,Organic Search,Android,v2.5.1,Variant_B,United Kingdom
usr_006278,2026-08-24,2026-08-24 02:30:01,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_006279,2026-07-04,2026-07-04 07:22:00,Organic Search,Android,v2.5.1,Control_A,United States
usr_006280,2026-06-29,2026-06-29 19:02:05,Influencer Campaign,Android,v2.5.3,Variant_B,United States
usr_006281,2026-07-14,2026-07-14 17:52:21,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Canada
usr_006282,2026-08-08,2026-08-08 03:55:57,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_006283,2026-06-11,2026-06-11 23:02:24,Organic Search,iOS,v2.5.3,Variant_B,United States
usr_006284,2026-08-21,2026-08-21 11:51:11,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_006285,2026-08-14,2026-08-14 21:01:18,Paid Search (Google),iOS,v2.5.1,Variant_B,Germany
usr_006286,2026-06-17,2026-06-17 05:05:46,Meta Ads (Instagram),Android,v2.5.2,Control_A,Germany
usr_006287,2026-07-13,2026-07-13 16:41:09,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_006288,2026-08-07,2026-08-07 13:51:47,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_006289,2026-07-03,2026-07-03 19:34:10,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_006290,2026-08-22,2026-08-22 03:08:46,Organic Search,Android,v2.5.1,Control_A,Germany
usr_006291,2026-07-08,2026-07-08 15:42:37,Meta Ads (Instagram),Android,v2.5.1,Control_A,Germany
usr_006292,2026-06-13,2026-06-13 09:52:22,Referral,iOS,v2.5.3,Control_A,India
usr_006293,2026-07-02,2026-07-02 07:25:26,Organic Search,iOS,v2.5.2,Control_A,Germany
