event_id,user_id,session_id,event_timestamp,event_name,session_duration_sec,feature_used
evt_20081,usr_004318,sess_686242624b,2026-06-03 15:23:07,repeat_action,210,Feature_Usage
evt_20082,usr_004319,sess_01e1aee0f4,2026-08-22 21:31:08,app_open,15,Splash_Screen
evt_20083,usr_004319,sess_01e1aee0f4,2026-08-22 21:31:43,signup_initiated,40,Auth_Modal
evt_20084,usr_004320,sess_9ec9d0d6a1,2026-07-23 10:28:43,app_open,15,Splash_Screen
evt_20085,usr_004320,sess_9ec9d0d6a1,2026-07-23 10:28:55,signup_initiated,40,Auth_Modal
evt_20086,usr_004320,sess_9ec9d0d6a1,2026-07-23 10:29:41,signup_completed,75,Auth_Modal
evt_20087,usr_004321,sess_c26f1b7603,2026-08-02 23:02:58,app_open,15,Splash_Screen
evt_20088,usr_004321,sess_c26f1b7603,2026-08-02 23:03:21,signup_initiated,40,Auth_Modal
evt_20089,usr_004321,sess_c26f1b7603,2026-08-02 23:04:48,signup_completed,75,Auth_Modal
evt_20090,usr_004321,sess_c26f1b7603,2026-08-02 23:05:10,kyc_initiated,110,Identity_Verification
evt_20091,usr_004321,sess_c26f1b7603,2026-08-02 23:07:08,kyc_completed,240,Identity_Verification
evt_20092,usr_004321,sess_c26f1b7603,2026-08-02 23:09:01,first_core_action,320,Core_Dashboard
evt_20093,usr_004321,sess_b3f934e606,2026-08-04 05:59:58,app_open,18,Home_Feed
evt_20094,usr_004321,sess_b3f934e606,2026-08-04 06:01:06,repeat_action,210,Feature_Usage
evt_20095,usr_004322,sess_13ff30c6f3,2026-06-04 01:48:16,app_open,15,Splash_Screen
evt_20096,usr_004323,sess_50fac47bd1,2026-08-08 11:19:31,app_open,15,Splash_Screen
evt_20097,usr_004323,sess_50fac47bd1,2026-08-08 11:20:00,signup_initiated,40,Auth_Modal
evt_20098,usr_004323,sess_50fac47bd1,2026-08-08 11:21:15,signup_completed,75,Auth_Modal
evt_20099,usr_004324,sess_d16f720b13,2026-07-10 01:17:18,app_open,15,Splash_Screen
evt_20100,usr_004324,sess_d16f720b13,2026-07-10 01:17:44,signup_initiated,40,Auth_Modal
evt_20101,usr_004324,sess_d16f720b13,2026-07-10 01:18:57,signup_completed,75,Auth_Modal
evt_20102,usr_004325,sess_faf0188f8f,2026-08-26 00:56:57,app_open,15,Splash_Screen
evt_20103,usr_004325,sess_faf0188f8f,2026-08-26 00:57:35,signup_initiated,40,Auth_Modal
evt_20104,usr_004325,sess_faf0188f8f,2026-08-26 00:58:46,signup_completed,75,Auth_Modal
evt_20105,usr_004325,sess_faf0188f8f,2026-08-26 00:59:37,kyc_initiated,110,Identity_Verification
evt_20106,usr_004325,sess_faf0188f8f,2026-08-26 01:01:15,kyc_completed,240,Identity_Verification
evt_20107,usr_004325,sess_faf0188f8f,2026-08-26 01:03:11,first_core_action,320,Core_Dashboard
evt_20108,usr_004325,sess_b0782e074d,2026-08-27 10:10:57,app_open,18,Home_Feed
evt_20109,usr_004325,sess_b0782e074d,2026-08-27 10:12:54,repeat_action,210,Feature_Usage
evt_20110,usr_004326,sess_e681a8f5e3,2026-06-07 06:19:14,app_open,15,Splash_Screen
evt_20111,usr_004326,sess_e681a8f5e3,2026-06-07 06:19:35,signup_initiated,40,Auth_Modal
evt_20112,usr_004326,sess_e681a8f5e3,2026-06-07 06:20:54,signup_completed,75,Auth_Modal
evt_20113,usr_004326,sess_e681a8f5e3,2026-06-07 06:21:27,kyc_initiated,110,Identity_Verification
evt_20114,usr_004327,sess_56315b904e,2026-06-29 08:58:54,app_open,15,Splash_Screen
evt_20115,usr_004327,sess_56315b904e,2026-06-29 08:59:31,signup_initiated,40,Auth_Modal
evt_20116,usr_004327,sess_56315b904e,2026-06-29 09:00:51,signup_completed,75,Auth_Modal
evt_20117,usr_004328,sess_8aa3c8780f,2026-07-06 09:39:57,app_open,15,Splash_Screen
evt_20118,usr_004328,sess_8aa3c8780f,2026-07-06 09:40:15,signup_initiated,40,Auth_Modal
evt_20119,usr_004328,sess_8aa3c8780f,2026-07-06 09:41:18,signup_completed,75,Auth_Modal
evt_20120,usr_004328,sess_8aa3c8780f,2026-07-06 09:41:42,kyc_initiated,110,Identity_Verification
evt_20121,usr_004328,sess_8aa3c8780f,2026-07-06 09:44:20,kyc_completed,240,Identity_Verification
evt_20122,usr_004328,sess_8aa3c8780f,2026-07-06 09:45:03,first_core_action,320,Core_Dashboard
evt_20123,usr_004328,sess_ae9ee5fb85,2026-07-09 11:39:57,app_open,18,Home_Feed
evt_20124,usr_004328,sess_ae9ee5fb85,2026-07-09 11:43:10,repeat_action,210,Feature_Usage
evt_20125,usr_004328,sess_76349676ed,2026-07-27 14:33:57,app_open,18,Home_Feed
evt_20126,usr_004328,sess_76349676ed,2026-07-27 14:35:04,repeat_action,210,Feature_Usage
evt_20127,usr_004328,sess_dbc21fa135,2026-08-05 10:18:57,app_open,18,Home_Feed
evt_20128,usr_004328,sess_dbc21fa135,2026-08-05 10:21:26,repeat_action,210,Feature_Usage
evt_20129,usr_004329,sess_3dd263532f,2026-06-26 19:22:35,app_open,15,Splash_Screen
evt_20130,usr_004329,sess_3dd263532f,2026-06-26 19:22:58,signup_initiated,40,Auth_Modal
evt_20131,usr_004330,sess_cca2f4c2e6,2026-06-03 04:29:25,app_open,15,Splash_Screen
evt_20132,usr_004330,sess_cca2f4c2e6,2026-06-03 04:29:58,signup_initiated,40,Auth_Modal
evt_20133,usr_004331,sess_490d04784b,2026-08-13 01:09:49,app_open,15,Splash_Screen
evt_20134,usr_004331,sess_490d04784b,2026-08-13 01:10:09,signup_initiated,40,Auth_Modal
evt_20135,usr_004331,sess_490d04784b,2026-08-13 01:10:46,signup_completed,75,Auth_Modal
evt_20136,usr_004331,sess_490d04784b,2026-08-13 01:11:45,kyc_initiated,110,Identity_Verification
evt_20137,usr_004332,sess_dcb7e6bc36,2026-06-13 02:52:02,app_open,15,Splash_Screen
evt_20138,usr_004332,sess_dcb7e6bc36,2026-06-13 02:52:23,signup_initiated,40,Auth_Modal
evt_20139,usr_004333,sess_946efbdee2,2026-08-22 17:22:11,app_open,15,Splash_Screen
evt_20140,usr_004333,sess_946efbdee2,2026-08-22 17:22:37,signup_initiated,40,Auth_Modal
evt_20141,usr_004333,sess_946efbdee2,2026-08-22 17:23:37,signup_completed,75,Auth_Modal
evt_20142,usr_004333,sess_946efbdee2,2026-08-22 17:24:14,kyc_initiated,110,Identity_Verification
evt_20143,usr_004333,sess_946efbdee2,2026-08-22 17:26:40,kyc_completed,240,Identity_Verification
evt_20144,usr_004333,sess_946efbdee2,2026-08-22 17:27:27,first_core_action,320,Core_Dashboard
evt_20145,usr_004333,sess_120b2c6ed5,2026-08-25 22:18:11,app_open,18,Home_Feed
evt_20146,usr_004333,sess_120b2c6ed5,2026-08-25 22:19:56,repeat_action,210,Feature_Usage
evt_20147,usr_004334,sess_3d9e490fdd,2026-08-16 23:43:04,app_open,15,Splash_Screen
evt_20148,usr_004334,sess_3d9e490fdd,2026-08-16 23:43:48,signup_initiated,40,Auth_Modal
evt_20149,usr_004334,sess_3d9e490fdd,2026-08-16 23:44:32,signup_completed,75,Auth_Modal
evt_20150,usr_004334,sess_3d9e490fdd,2026-08-16 23:45:04,kyc_initiated,110,Identity_Verification
evt_20151,usr_004334,sess_3d9e490fdd,2026-08-16 23:46:20,kyc_completed,240,Identity_Verification
evt_20152,usr_004334,sess_3d9e490fdd,2026-08-16 23:47:37,first_core_action,320,Core_Dashboard
evt_20153,usr_004334,sess_64eb201ebc,2026-08-20 00:04:04,app_open,18,Home_Feed
evt_20154,usr_004334,sess_64eb201ebc,2026-08-20 00:05:40,repeat_action,210,Feature_Usage
evt_20155,usr_004334,sess_5470006f23,2026-08-24 01:55:04,app_open,18,Home_Feed
evt_20156,usr_004334,sess_5470006f23,2026-08-24 01:57:45,repeat_action,210,Feature_Usage
evt_20157,usr_004335,sess_712945b2b7,2026-08-02 11:26:16,app_open,15,Splash_Screen
evt_20158,usr_004335,sess_712945b2b7,2026-08-02 11:26:53,signup_initiated,40,Auth_Modal
evt_20159,usr_004336,sess_cfc9d00e79,2026-08-03 23:20:52,app_open,15,Splash_Screen
evt_20160,usr_004336,sess_cfc9d00e79,2026-08-03 23:21:08,signup_initiated,40,Auth_Modal
evt_20161,usr_004336,sess_cfc9d00e79,2026-08-03 23:22:32,signup_completed,75,Auth_Modal
evt_20162,usr_004336,sess_cfc9d00e79,2026-08-03 23:23:29,kyc_initiated,110,Identity_Verification
evt_20163,usr_004336,sess_cfc9d00e79,2026-08-03 23:25:48,kyc_completed,240,Identity_Verification
evt_20164,usr_004336,sess_cfc9d00e79,2026-08-03 23:26:57,first_core_action,320,Core_Dashboard
evt_20165,usr_004336,sess_fd212f4a06,2026-08-07 03:57:52,app_open,18,Home_Feed
evt_20166,usr_004336,sess_fd212f4a06,2026-08-07 03:58:54,repeat_action,210,Feature_Usage
evt_20167,usr_004336,sess_dba593f737,2026-08-10 23:36:52,app_open,18,Home_Feed
evt_20168,usr_004336,sess_dba593f737,2026-08-10 23:38:04,repeat_action,210,Feature_Usage
evt_20169,usr_004336,sess_cad5457bff,2026-08-25 03:31:52,app_open,18,Home_Feed
evt_20170,usr_004336,sess_cad5457bff,2026-08-25 03:32:56,repeat_action,210,Feature_Usage
evt_20171,usr_004337,sess_675c8d028c,2026-06-23 15:24:25,app_open,15,Splash_Screen
evt_20172,usr_004337,sess_675c8d028c,2026-06-23 15:24:41,signup_initiated,40,Auth_Modal
evt_20173,usr_004337,sess_675c8d028c,2026-06-23 15:25:17,signup_completed,75,Auth_Modal
evt_20174,usr_004337,sess_675c8d028c,2026-06-23 15:26:03,kyc_initiated,110,Identity_Verification
evt_20175,usr_004337,sess_675c8d028c,2026-06-23 15:27:11,kyc_completed,240,Identity_Verification
evt_20176,usr_004337,sess_675c8d028c,2026-06-23 15:27:41,first_core_action,320,Core_Dashboard
evt_20177,usr_004337,sess_e65b3f56f0,2026-06-24 19:10:25,app_open,18,Home_Feed
evt_20178,usr_004337,sess_e65b3f56f0,2026-06-24 19:12:59,repeat_action,210,Feature_Usage
evt_20179,usr_004337,sess_71176cccb0,2026-06-27 04:36:25,app_open,18,Home_Feed
evt_20180,usr_004337,sess_71176cccb0,2026-06-27 04:38:11,repeat_action,210,Feature_Usage
evt_20181,usr_004337,sess_1eb65ec2c6,2026-07-07 22:30:25,app_open,18,Home_Feed
evt_20182,usr_004337,sess_1eb65ec2c6,2026-07-07 22:33:23,repeat_action,210,Feature_Usage
evt_20183,usr_004337,sess_46b809bd41,2026-07-15 00:49:25,app_open,18,Home_Feed
evt_20184,usr_004337,sess_46b809bd41,2026-07-15 00:51:09,repeat_action,210,Feature_Usage
evt_20185,usr_004337,sess_21b0030b46,2026-07-24 03:59:25,app_open,18,Home_Feed
evt_20186,usr_004337,sess_21b0030b46,2026-07-24 04:00:07,repeat_action,210,Feature_Usage
evt_20187,usr_004338,sess_9ef0f18b5d,2026-08-11 01:57:33,app_open,15,Splash_Screen
evt_20188,usr_004338,sess_9ef0f18b5d,2026-08-11 01:58:07,signup_initiated,40,Auth_Modal
evt_20189,usr_004338,sess_9ef0f18b5d,2026-08-11 01:58:46,signup_completed,75,Auth_Modal
evt_20190,usr_004338,sess_9ef0f18b5d,2026-08-11 01:59:24,kyc_initiated,110,Identity_Verification
evt_20191,usr_004338,sess_9ef0f18b5d,2026-08-11 02:00:57,kyc_completed,240,Identity_Verification
evt_20192,usr_004338,sess_9ef0f18b5d,2026-08-11 02:01:52,first_core_action,320,Core_Dashboard
evt_20193,usr_004338,sess_3f7f617a76,2026-08-12 04:48:33,app_open,18,Home_Feed
evt_20194,usr_004338,sess_3f7f617a76,2026-08-12 04:51:09,repeat_action,210,Feature_Usage
evt_20195,usr_004339,sess_bbca615145,2026-07-18 15:31:29,app_open,15,Splash_Screen
evt_20196,usr_004340,sess_f5b475590a,2026-07-11 23:33:24,app_open,15,Splash_Screen
evt_20197,usr_004340,sess_f5b475590a,2026-07-11 23:33:48,signup_initiated,40,Auth_Modal
evt_20198,usr_004340,sess_f5b475590a,2026-07-11 23:34:19,signup_completed,75,Auth_Modal
evt_20199,usr_004341,sess_e71bdbee12,2026-07-16 06:09:37,app_open,15,Splash_Screen
evt_20200,usr_004341,sess_e71bdbee12,2026-07-16 06:09:47,signup_initiated,40,Auth_Modal
evt_20201,usr_004342,sess_6da8e9d1f9,2026-06-05 03:36:04,app_open,15,Splash_Screen
evt_20202,usr_004342,sess_6da8e9d1f9,2026-06-05 03:36:36,signup_initiated,40,Auth_Modal
evt_20203,usr_004343,sess_3d6565b034,2026-08-16 18:41:53,app_open,15,Splash_Screen
evt_20204,usr_004343,sess_3d6565b034,2026-08-16 18:42:10,signup_initiated,40,Auth_Modal
evt_20205,usr_004343,sess_3d6565b034,2026-08-16 18:42:51,signup_completed,75,Auth_Modal
evt_20206,usr_004343,sess_3d6565b034,2026-08-16 18:43:12,kyc_initiated,110,Identity_Verification
evt_20207,usr_004344,sess_a6764c3ea1,2026-07-22 09:37:41,app_open,15,Splash_Screen
evt_20208,usr_004344,sess_a6764c3ea1,2026-07-22 09:38:22,signup_initiated,40,Auth_Modal
evt_20209,usr_004345,sess_cabb21e631,2026-06-05 17:53:41,app_open,15,Splash_Screen
evt_20210,usr_004345,sess_cabb21e631,2026-06-05 17:54:06,signup_initiated,40,Auth_Modal
evt_20211,usr_004345,sess_cabb21e631,2026-06-05 17:55:18,signup_completed,75,Auth_Modal
evt_20212,usr_004346,sess_431301141b,2026-07-31 23:22:47,app_open,15,Splash_Screen
evt_20213,usr_004346,sess_431301141b,2026-07-31 23:23:13,signup_initiated,40,Auth_Modal
evt_20214,usr_004346,sess_431301141b,2026-07-31 23:24:40,signup_completed,75,Auth_Modal
evt_20215,usr_004346,sess_431301141b,2026-07-31 23:25:10,kyc_initiated,110,Identity_Verification
evt_20216,usr_004346,sess_431301141b,2026-07-31 23:26:49,kyc_completed,240,Identity_Verification
evt_20217,usr_004347,sess_63a93ccd88,2026-06-09 15:15:37,app_open,15,Splash_Screen
evt_20218,usr_004347,sess_63a93ccd88,2026-06-09 15:15:50,signup_initiated,40,Auth_Modal
evt_20219,usr_004347,sess_63a93ccd88,2026-06-09 15:16:57,signup_completed,75,Auth_Modal
evt_20220,usr_004347,sess_63a93ccd88,2026-06-09 15:17:20,kyc_initiated,110,Identity_Verification
evt_20221,usr_004347,sess_63a93ccd88,2026-06-09 15:18:51,kyc_completed,240,Identity_Verification
evt_20222,usr_004347,sess_63a93ccd88,2026-06-09 15:20:33,first_core_action,320,Core_Dashboard
evt_20223,usr_004347,sess_702c93e394,2026-06-10 18:31:37,app_open,18,Home_Feed
evt_20224,usr_004347,sess_702c93e394,2026-06-10 18:32:23,repeat_action,210,Feature_Usage
evt_20225,usr_004347,sess_22b1ff6436,2026-06-30 22:52:37,app_open,18,Home_Feed
evt_20226,usr_004347,sess_22b1ff6436,2026-06-30 22:55:09,repeat_action,210,Feature_Usage
evt_20227,usr_004347,sess_16c42504f8,2026-07-09 19:55:37,app_open,18,Home_Feed
evt_20228,usr_004347,sess_16c42504f8,2026-07-09 19:58:56,repeat_action,210,Feature_Usage
evt_20229,usr_004348,sess_8bd704a98b,2026-06-16 01:26:21,app_open,15,Splash_Screen
evt_20230,usr_004349,sess_cdb42b0c41,2026-08-05 05:32:58,app_open,15,Splash_Screen
evt_20231,usr_004349,sess_cdb42b0c41,2026-08-05 05:33:37,signup_initiated,40,Auth_Modal
evt_20232,usr_004350,sess_0b66d9ef0b,2026-06-27 11:47:06,app_open,15,Splash_Screen
evt_20233,usr_004350,sess_0b66d9ef0b,2026-06-27 11:47:23,signup_initiated,40,Auth_Modal
evt_20234,usr_004350,sess_0b66d9ef0b,2026-06-27 11:48:05,signup_completed,75,Auth_Modal
evt_20235,usr_004351,sess_c484807a2e,2026-06-06 14:30:02,app_open,15,Splash_Screen
evt_20236,usr_004352,sess_effa014581,2026-08-29 07:08:20,app_open,15,Splash_Screen
evt_20237,usr_004353,sess_92478184a9,2026-07-15 02:38:02,app_open,15,Splash_Screen
evt_20238,usr_004353,sess_92478184a9,2026-07-15 02:38:33,signup_initiated,40,Auth_Modal
evt_20239,usr_004353,sess_92478184a9,2026-07-15 02:39:24,signup_completed,75,Auth_Modal
evt_20240,usr_004353,sess_92478184a9,2026-07-15 02:39:55,kyc_initiated,110,Identity_Verification
evt_20241,usr_004353,sess_92478184a9,2026-07-15 02:41:07,kyc_completed,240,Identity_Verification
evt_20242,usr_004353,sess_92478184a9,2026-07-15 02:42:48,first_core_action,320,Core_Dashboard
evt_20243,usr_004353,sess_dd8c07dbd3,2026-07-18 12:11:02,app_open,18,Home_Feed
evt_20244,usr_004353,sess_dd8c07dbd3,2026-07-18 12:13:12,repeat_action,210,Feature_Usage
evt_20245,usr_004353,sess_e68bcdc999,2026-08-05 07:37:02,app_open,18,Home_Feed
evt_20246,usr_004353,sess_e68bcdc999,2026-08-05 07:39:35,repeat_action,210,Feature_Usage
evt_20247,usr_004353,sess_e1410e1575,2026-08-14 05:51:02,app_open,18,Home_Feed
evt_20248,usr_004353,sess_e1410e1575,2026-08-14 05:53:07,repeat_action,210,Feature_Usage
evt_20249,usr_004354,sess_3990c76073,2026-06-25 01:38:09,app_open,15,Splash_Screen
evt_20250,usr_004354,sess_3990c76073,2026-06-25 01:38:26,signup_initiated,40,Auth_Modal
evt_20251,usr_004354,sess_3990c76073,2026-06-25 01:39:43,signup_completed,75,Auth_Modal
evt_20252,usr_004355,sess_be94f03de1,2026-07-19 16:41:56,app_open,15,Splash_Screen
evt_20253,usr_004355,sess_be94f03de1,2026-07-19 16:42:22,signup_initiated,40,Auth_Modal
evt_20254,usr_004356,sess_687fea2cf5,2026-07-31 22:53:58,app_open,15,Splash_Screen
evt_20255,usr_004356,sess_687fea2cf5,2026-07-31 22:54:16,signup_initiated,40,Auth_Modal
evt_20256,usr_004356,sess_687fea2cf5,2026-07-31 22:55:06,signup_completed,75,Auth_Modal
evt_20257,usr_004357,sess_358bb6f98b,2026-08-02 00:24:00,app_open,15,Splash_Screen
evt_20258,usr_004358,sess_5f1bfdaa63,2026-08-09 20:37:07,app_open,15,Splash_Screen
evt_20259,usr_004358,sess_5f1bfdaa63,2026-08-09 20:37:34,signup_initiated,40,Auth_Modal
evt_20260,usr_004358,sess_5f1bfdaa63,2026-08-09 20:38:21,signup_completed,75,Auth_Modal
evt_20261,usr_004359,sess_bd8a1d47ee,2026-07-20 10:33:56,app_open,15,Splash_Screen
evt_20262,usr_004360,sess_5005c45112,2026-06-12 17:17:23,app_open,15,Splash_Screen
evt_20263,usr_004361,sess_d1a88c198e,2026-07-25 16:58:32,app_open,15,Splash_Screen
evt_20264,usr_004361,sess_d1a88c198e,2026-07-25 16:58:51,signup_initiated,40,Auth_Modal
evt_20265,usr_004361,sess_d1a88c198e,2026-07-25 16:59:28,signup_completed,75,Auth_Modal
evt_20266,usr_004361,sess_d1a88c198e,2026-07-25 17:00:12,kyc_initiated,110,Identity_Verification
evt_20267,usr_004361,sess_d1a88c198e,2026-07-25 17:01:40,kyc_completed,240,Identity_Verification
evt_20268,usr_004361,sess_d1a88c198e,2026-07-25 17:03:27,first_core_action,320,Core_Dashboard
evt_20269,usr_004361,sess_aa592ca032,2026-08-09 05:44:32,app_open,18,Home_Feed
evt_20270,usr_004361,sess_aa592ca032,2026-08-09 05:47:50,repeat_action,210,Feature_Usage
evt_20271,usr_004361,sess_a3b0d31185,2026-08-16 01:55:32,app_open,18,Home_Feed
evt_20272,usr_004361,sess_a3b0d31185,2026-08-16 01:56:54,repeat_action,210,Feature_Usage
evt_20273,usr_004362,sess_9fee894777,2026-06-04 14:06:33,app_open,15,Splash_Screen
evt_20274,usr_004362,sess_9fee894777,2026-06-04 14:06:55,signup_initiated,40,Auth_Modal
evt_20275,usr_004362,sess_9fee894777,2026-06-04 14:08:04,signup_completed,75,Auth_Modal
evt_20276,usr_004362,sess_9fee894777,2026-06-04 14:08:56,kyc_initiated,110,Identity_Verification
evt_20277,usr_004362,sess_9fee894777,2026-06-04 14:10:38,kyc_completed,240,Identity_Verification
evt_20278,usr_004362,sess_9fee894777,2026-06-04 14:11:36,first_core_action,320,Core_Dashboard
evt_20279,usr_004362,sess_cbf58c73fc,2026-06-05 17:01:33,app_open,18,Home_Feed
evt_20280,usr_004362,sess_cbf58c73fc,2026-06-05 17:02:50,repeat_action,210,Feature_Usage
evt_20281,usr_004362,sess_05df2f0918,2026-06-12 02:32:33,app_open,18,Home_Feed
evt_20282,usr_004362,sess_05df2f0918,2026-06-12 02:33:53,repeat_action,210,Feature_Usage
evt_20283,usr_004362,sess_d7dfdbc432,2026-06-26 02:45:33,app_open,18,Home_Feed
evt_20284,usr_004362,sess_d7dfdbc432,2026-06-26 02:46:38,repeat_action,210,Feature_Usage
evt_20285,usr_004363,sess_868dddde23,2026-07-29 17:37:27,app_open,15,Splash_Screen
evt_20286,usr_004363,sess_868dddde23,2026-07-29 17:37:50,signup_initiated,40,Auth_Modal
evt_20287,usr_004363,sess_868dddde23,2026-07-29 17:39:00,signup_completed,75,Auth_Modal
evt_20288,usr_004363,sess_868dddde23,2026-07-29 17:39:56,kyc_initiated,110,Identity_Verification
evt_20289,usr_004363,sess_868dddde23,2026-07-29 17:41:56,kyc_completed,240,Identity_Verification
evt_20290,usr_004363,sess_868dddde23,2026-07-29 17:43:21,first_core_action,320,Core_Dashboard
evt_20291,usr_004363,sess_4f307a24db,2026-08-01 22:32:27,app_open,18,Home_Feed
evt_20292,usr_004363,sess_4f307a24db,2026-08-01 22:35:23,repeat_action,210,Feature_Usage
evt_20293,usr_004364,sess_2b682d7a11,2026-06-29 07:14:07,app_open,15,Splash_Screen
evt_20294,usr_004364,sess_2b682d7a11,2026-06-29 07:14:50,signup_initiated,40,Auth_Modal
evt_20295,usr_004364,sess_2b682d7a11,2026-06-29 07:15:51,signup_completed,75,Auth_Modal
evt_20296,usr_004364,sess_2b682d7a11,2026-06-29 07:16:37,kyc_initiated,110,Identity_Verification
evt_20297,usr_004364,sess_2b682d7a11,2026-06-29 07:17:48,kyc_completed,240,Identity_Verification
evt_20298,usr_004364,sess_2b682d7a11,2026-06-29 07:18:20,first_core_action,320,Core_Dashboard
evt_20299,usr_004365,sess_9c6c3c23fd,2026-06-21 11:21:00,app_open,15,Splash_Screen
evt_20300,usr_004365,sess_9c6c3c23fd,2026-06-21 11:21:44,signup_initiated,40,Auth_Modal
evt_20301,usr_004365,sess_9c6c3c23fd,2026-06-21 11:22:56,signup_completed,75,Auth_Modal
evt_20302,usr_004366,sess_428d0a1d10,2026-06-13 16:39:13,app_open,15,Splash_Screen
evt_20303,usr_004366,sess_428d0a1d10,2026-06-13 16:39:50,signup_initiated,40,Auth_Modal
evt_20304,usr_004366,sess_428d0a1d10,2026-06-13 16:40:50,signup_completed,75,Auth_Modal
evt_20305,usr_004367,sess_6aeaf94d6b,2026-08-20 03:06:55,app_open,15,Splash_Screen
evt_20306,usr_004367,sess_6aeaf94d6b,2026-08-20 03:07:34,signup_initiated,40,Auth_Modal
evt_20307,usr_004367,sess_6aeaf94d6b,2026-08-20 03:08:35,signup_completed,75,Auth_Modal
evt_20308,usr_004367,sess_6aeaf94d6b,2026-08-20 03:09:27,kyc_initiated,110,Identity_Verification
evt_20309,usr_004368,sess_dcb3bf1320,2026-07-06 18:41:43,app_open,15,Splash_Screen
evt_20310,usr_004368,sess_dcb3bf1320,2026-07-06 18:42:05,signup_initiated,40,Auth_Modal
evt_20311,usr_004368,sess_dcb3bf1320,2026-07-06 18:42:38,signup_completed,75,Auth_Modal
evt_20312,usr_004368,sess_dcb3bf1320,2026-07-06 18:43:35,kyc_initiated,110,Identity_Verification
evt_20313,usr_004369,sess_60abb3754b,2026-07-09 15:33:59,app_open,15,Splash_Screen
evt_20314,usr_004369,sess_60abb3754b,2026-07-09 15:34:40,signup_initiated,40,Auth_Modal
evt_20315,usr_004369,sess_60abb3754b,2026-07-09 15:35:42,signup_completed,75,Auth_Modal
evt_20316,usr_004370,sess_e6018b55c5,2026-06-28 02:33:28,app_open,15,Splash_Screen
evt_20317,usr_004370,sess_e6018b55c5,2026-06-28 02:33:43,signup_initiated,40,Auth_Modal
evt_20318,usr_004370,sess_e6018b55c5,2026-06-28 02:35:08,signup_completed,75,Auth_Modal
evt_20319,usr_004370,sess_e6018b55c5,2026-06-28 02:35:32,kyc_initiated,110,Identity_Verification
evt_20320,usr_004371,sess_70acce081b,2026-07-01 07:11:02,app_open,15,Splash_Screen
evt_20321,usr_004371,sess_70acce081b,2026-07-01 07:11:13,signup_initiated,40,Auth_Modal
evt_20322,usr_004371,sess_70acce081b,2026-07-01 07:12:11,signup_completed,75,Auth_Modal
evt_20323,usr_004371,sess_70acce081b,2026-07-01 07:12:53,kyc_initiated,110,Identity_Verification
evt_20324,usr_004371,sess_70acce081b,2026-07-01 07:15:08,kyc_completed,240,Identity_Verification
evt_20325,usr_004371,sess_70acce081b,2026-07-01 07:16:29,first_core_action,320,Core_Dashboard
evt_20326,usr_004371,sess_f257c6c166,2026-07-04 20:28:02,app_open,18,Home_Feed
evt_20327,usr_004371,sess_f257c6c166,2026-07-04 20:31:11,repeat_action,210,Feature_Usage
evt_20328,usr_004372,sess_f559123d05,2026-07-16 09:40:36,app_open,15,Splash_Screen
evt_20329,usr_004372,sess_f559123d05,2026-07-16 09:41:09,signup_initiated,40,Auth_Modal
evt_20330,usr_004372,sess_f559123d05,2026-07-16 09:41:40,signup_completed,75,Auth_Modal
evt_20331,usr_004372,sess_f559123d05,2026-07-16 09:42:35,kyc_initiated,110,Identity_Verification
evt_20332,usr_004372,sess_f559123d05,2026-07-16 09:44:04,kyc_completed,240,Identity_Verification
evt_20333,usr_004372,sess_f559123d05,2026-07-16 09:44:59,first_core_action,320,Core_Dashboard
evt_20334,usr_004372,sess_fc1139b00a,2026-07-19 22:06:36,app_open,18,Home_Feed
evt_20335,usr_004372,sess_fc1139b00a,2026-07-19 22:09:16,repeat_action,210,Feature_Usage
evt_20336,usr_004372,sess_e27376c547,2026-07-30 14:41:36,app_open,18,Home_Feed
evt_20337,usr_004372,sess_e27376c547,2026-07-30 14:44:32,repeat_action,210,Feature_Usage
evt_20338,usr_004373,sess_73173277f6,2026-06-14 16:53:58,app_open,15,Splash_Screen
evt_20339,usr_004373,sess_73173277f6,2026-06-14 16:54:25,signup_initiated,40,Auth_Modal
evt_20340,usr_004373,sess_73173277f6,2026-06-14 16:55:13,signup_completed,75,Auth_Modal
evt_20341,usr_004374,sess_a5ac844ac7,2026-08-15 01:54:15,app_open,15,Splash_Screen
evt_20342,usr_004374,sess_a5ac844ac7,2026-08-15 01:54:28,signup_initiated,40,Auth_Modal
evt_20343,usr_004374,sess_a5ac844ac7,2026-08-15 01:55:30,signup_completed,75,Auth_Modal
evt_20344,usr_004375,sess_bb291445a1,2026-07-11 21:23:12,app_open,15,Splash_Screen
evt_20345,usr_004375,sess_bb291445a1,2026-07-11 21:23:33,signup_initiated,40,Auth_Modal
evt_20346,usr_004375,sess_bb291445a1,2026-07-11 21:24:42,signup_completed,75,Auth_Modal
evt_20347,usr_004376,sess_92a7846cc0,2026-06-12 21:41:19,app_open,15,Splash_Screen
evt_20348,usr_004376,sess_92a7846cc0,2026-06-12 21:41:59,signup_initiated,40,Auth_Modal
evt_20349,usr_004376,sess_92a7846cc0,2026-06-12 21:43:04,signup_completed,75,Auth_Modal
evt_20350,usr_004377,sess_c35383fc3f,2026-06-29 09:26:56,app_open,15,Splash_Screen
evt_20351,usr_004377,sess_c35383fc3f,2026-06-29 09:27:38,signup_initiated,40,Auth_Modal
